text,label,intent_name
Do I need to pay more for exchanging currencies?,31,exchange_charge
How can I transfer money into my account?,65,transfer_into_account
Is there any type of fee for currency exchange?,31,exchange_charge
Are there any fees if I want to add money using an international card?,57,top_up_by_card_charge
A Bank ATM did not give my card back. What do I do now?,18,card_swallowed
why isn't my top-up going through?,47,pending_top_up
What is going on? I have checked over and over and the details of my account are right. Why is my transfer still pending? It's 2018 not 1818. Transfering money to another country can't be that hard.,48,pending_transfer
What is the virtual card and how can i get one?,40,getting_virtual_card
I tried to do a transfer and it's saying it declined.,27,declined_transfer
How can I reset my passcode?,44,passcode_forgotten
Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?,5,balance_not_updated_after_bank_transfer
what are the locations i can withdraw money,3,atm_support
How come I was charged an extra fee when paying with the card?,15,card_payment_fee_charged
I have to make more then a few disposable cards per day.,29,disposable_card_limits
What do I do if a transaction shows up twice?,63,transaction_charged_twice
Does it cost to top up my card?,57,top_up_by_card_charge
Can you track my card for me?,11,card_arrival
"I travel a lot, can I get a bulk currency exchange discount?",31,exchange_charge
Where can I find out how to transfer money into my account.,65,transfer_into_account
How do I know when my card will expire?,9,card_about_to_expire
Where can I find a Mastercard ATM?,3,atm_support
I am not sure but someone else might be using my card,22,compromised_card
What do I do if I forgot my PIN?,49,pin_blocked
How do I change the details in my account?,30,edit_personal_details
I cannot withdraw money from the ATM,26,declined_cash_withdrawal
Can I trace where my funds came from?,70,verify_source_of_funds
Can I add money to my account via bank transfer?,65,transfer_into_account
Do you have a list of businesses that accept this card?,10,card_acceptance
What is the verification process for my card?,71,verify_top_up
How to edit personal details?,30,edit_personal_details
is there a limit on top ups,60,top_up_limits
I have left my card at my parents house. Can you send me a spare one please to use in the meantime?,39,getting_spare_card
im worried about fraud how do you protect my account,69,verify_my_identity
Where can I change my PIN?,21,change_pin
Which countries are supported,24,country_support
"I haven't received my virtual card yet, do yo know why?",40,getting_virtual_card
Can I get a disposable card?  How many can I have?  How often can I use them?,29,disposable_card_limits
Why doesn't the person I sent money to see that transfer yet?,66,transfer_not_received_by_recipient
"I have done a transfer within the country a couple days ago, but it's still not there yet. Can you please check what's going on with that, the account number definitely is the right one, I've checked that several times already.",66,transfer_not_received_by_recipient
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,5,balance_not_updated_after_bank_transfer
Why hasn't the money I transferred into my account shown up yet?,5,balance_not_updated_after_bank_transfer
How long does it take for my id to verify?,68,unable_to_verify_identity
Is there an additional cost to exchange currencies?,31,exchange_charge
How do I know which countries you provide service in?,24,country_support
How can I find out where the funds are flow?,70,verify_source_of_funds
Does it cost me anything to top up my account via bank transfer?,56,top_up_by_bank_transfer_charge
Do top-up limits exist?,60,top_up_limits
Where can I find an ATM?,3,atm_support
How do I know what exchange rate I will get?,32,exchange_rate
Why hasn't my payment gone through yet?,45,pending_card_payment
"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",64,transfer_fee_charged
Why can I not take out cash?,26,declined_cash_withdrawal
Can you tell me how I would go about learning where my funds came from?,70,verify_source_of_funds
why have i not got my new card?,11,card_arrival
Someone stole my card!,41,lost_or_stolen_card
"The activation process did not work, please help?",0,activate_my_card
What is this direct debit in my statement?,28,direct_debit_payment_not_recognised
It declined my transfer.,27,declined_transfer
What kind of ATMs would this card be accepted at?,3,atm_support
Extra charge during transfer,64,transfer_fee_charged
What are all of the different steps for identity checks?,69,verify_my_identity
Someone might have had access to my card.,22,compromised_card
"Can I get a physical card for free, or is there a charge?",43,order_physical_card
How do I link a new card in the app?,13,card_linking
The app does not believe that I am myself,68,unable_to_verify_identity
What fiat currencies are used for holdings?,36,fiat_currency_support
What currency can I use to pay for a top up?,54,supported_cards_and_currencies
I added funds to my account but the app didn't process it.,59,top_up_failed
I want to get my hands on one of those virtual cards!,40,getting_virtual_card
For what reason can I not transfer money to a beneficiary?,7,beneficiary_not_allowed
When will I get a virtual card? I haven't gotten one yet,40,getting_virtual_card
"If I'm getting my identity verified, what all do I need?",69,verify_my_identity
How do I verify my source of funds?,70,verify_source_of_funds
"There's a payment with my card that I definitely didn't do myself, never seen that name before.",16,card_payment_not_recognised
"I usually don't get charged for transfers, why was I this month?",64,transfer_fee_charged
What do I do if my card expires soon?,9,card_about_to_expire
Is payment required to get a card of my own?,43,order_physical_card
I'm wondering how long it takes for my money to get to me after a bank transfer.,5,balance_not_updated_after_bank_transfer
I've lost my card. What can I do about that?,41,lost_or_stolen_card
Where do I order a virtual card?,40,getting_virtual_card
I was charged a fee for withdrawing cash.,19,cash_withdrawal_charge
why hasn't my cash arrived yet from my cheque?!,6,balance_not_updated_after_cheque_or_cash_deposit
Is it possible to order another card?,39,getting_spare_card
How long will my transfer be pending for?,48,pending_transfer
I'm going to cancel a purchase.,52,request_refund
Help! I think someone has made a cash withdrawal with my card!,20,cash_withdrawal_not_recognised
"I don't see my refund money yet in my account. I asked the merchant a while ago for a refund, so I don't know what's taking so long.  Can you look into it and see if the money is there, just not in my account yet?",51,Refund_not_showing_up
I can't verify identity through the app.,68,unable_to_verify_identity
"I locked myself out of my account, how do I unblock my PIN?",49,pin_blocked
how to get new card after atm eats it,18,card_swallowed
What methods are available for my friend to send me money?,50,receiving_money
My card got stuck in an ATM.,18,card_swallowed
Am I able to use my account if the identity verification is not complete?,74,why_verify_identity
"If I want a friend to top off my account, can they?",62,topping_up_by_card
The top-up is broken.,47,pending_top_up
